trust_vs_disgust,surprise_vs_antecip,tweet_id,joy_vs_sadness,key,created_date,annotator_id,anger_vs_fear
dontknow,dontknow,461555333207707648,dontknow,6028713892249600,2017-01-24T16:37:17,6503,dontknow
neutral,neutral,452072293947416576,neutral,6028715771297792,2017-01-23T14:17:38,6549,neutral
TRU,neutral,469218838568239105,neutral,6029066348003328,2017-01-21T11:50:03,3745,neutral
neutral,ANT,460887445442027520,neutral,6029382028099584,2017-01-25T12:21:27,9276,neutral
neutral,SUR,455334111087824898,JOY,6029469806493696,2017-01-20T14:51:11,4508,neutral
neutral,neutral,441274491155787776,neutral,6029471685541888,2017-01-20T14:38:56,2796,neutral
neutral,neutral,445644297195782144,neutral,6030006207643648,2017-01-20T16:27:17,3714,neutral
DIS,SUR,461098921193119744,SAD,6030078618107904,2017-01-20T15:33:43,7545,FEA
neutral,neutral,456794130358992896,neutral,6030285850279936,2017-01-28T00:06:41,9276,neutral
dontknow,dontknow,452172772610146305,dontknow,6030454159310848,2017-01-24T15:19:58,6503,dontknow
DIS,ANT,456090995592282112,SAD,6030552675123200,2017-01-29T12:06:21,4817,ANG
neutral,SUR,459357938201952257,SAD,6030693402411008,2017-01-23T19:32:22,8549,neutral
neutral,neutral,444248965488193537,neutral,6030914794553344,2017-01-20T14:17:44,261,ANG
neutral,neutral,445032887751311360,dontknow,6030918015778816,2017-01-24T12:17:21,6503,dontknow
neutral,ANT,458688307204202496,dontknow,6031171418849280,2017-01-25T18:11:13,8690,neutral
neutral,SUR,445993566423502849,dontknow,6031355834007552,2017-01-20T12:40:13,7413,neutral
dontknow,dontknow,442729461692121088,dontknow,6031601989320704,2017-01-23T11:07:34,8857,dontknow
neutral,neutral,461580280328093697,SAD,6031624806334464,2017-01-25T11:08:03,2587,FEA
DIS,neutral,458588380897763330,SAD,6031673930022912,2017-01-21T19:05:16,8629,neutral
DIS,ANT,459789144857010177,dontknow,6031746407596032,2017-01-21T12:50:59,4878,FEA
TRU,neutral,458962155183022080,JOY,6031813784895488,2017-01-30T15:08:06,4136,neutral
dontknow,SUR,455333461851525120,neutral,6032042022141952,2017-01-20T16:16:05,2735,ANG
TRU,SUR,449303069973831680,JOY,6032254824349696,2017-01-20T13:37:18,2249,FEA
TRU,ANT,469809560299925507,neutral,6032942019117056,2017-01-23T00:35:45,2539,neutral
TRU,neutral,461130593787719680,JOY,6033092879843328,2017-01-26T00:04:28,7716,neutral
neutral,neutral,461504851550420992,neutral,6033546535763968,2017-01-24T14:09:50,6503,neutral
DIS,ANT,453195113993224192,neutral,6033867853004800,2017-01-23T21:29:30,4380,neutral
DIS,SUR,460880613852336128,neutral,6033869732052992,2017-01-23T03:31:39,3107,neutral
neutral,neutral,467378580331462656,neutral,6033923217817600,2017-01-20T15:12:20,9576,neutral
neutral,neutral,445891990052687872,neutral,6033958584188928,2017-01-20T13:54:59,8884,neutral
TRU,ANT,461567190861643776,neutral,6034025558835200,2017-01-29T15:26:30,7649,neutral
neutral,ANT,459689389082546176,neutral,6034370901049344,2017-01-22T18:50:33,6858,neutral
neutral,neutral,448826851616903168,neutral,6034503508164608,2017-01-20T14:10:38,6984,neutral
neutral,neutral,448117017921740800,neutral,6034505387212800,2017-01-20T13:17:19,3136,neutral
neutral,neutral,456123286196592642,JOY,6034742147284992,2017-01-27T10:04:07,3944,neutral
neutral,neutral,441920487573442561,neutral,6034836233912320,2017-02-01T13:29:24,7766,neutral
neutral,neutral,444184272732426240,neutral,6034852205821952,2017-01-21T17:01:53,6239,neutral
neutral,SUR,453508118887272448,neutral,6034909114138624,2017-01-25T15:18:55,3081,neutral
dontknow,dontknow,470980789291995136,neutral,6035091448922112,2017-01-20T13:56:26,3989,neutral
neutral,neutral,449658948401233920,neutral,6035117151617024,2016-12-28T03:20:45,9839,neutral
dontknow,SUR,452151228206968833,dontknow,6035232578863104,2017-01-23T16:32:32,8549,dontknow
dontknow,dontknow,446998180992122881,dontknow,6035269354520576,2017-01-20T14:16:52,3497,dontknow
dontknow,dontknow,441920225861435392,dontknow,6035285460647936,2017-01-20T14:23:09,6239,dontknow
TRU,neutral,456053413118488576,JOY,6035316062289920,2017-01-20T15:38:45,1680,neutral
dontknow,dontknow,451359365292109824,dontknow,6035340557025280,2017-01-23T14:14:25,6549,dontknow
dontknow,neutral,442420424224559104,neutral,6035455917162496,2017-01-30T13:49:31,2105,neutral
neutral,neutral,445956581981954048,neutral,6035534031880192,2016-10-18T09:40:29,3,neutral
dontknow,dontknow,453223554793111553,dontknow,6036240554000384,2017-01-24T13:50:34,6503,dontknow
dontknow,dontknow,460826183190720512,dontknow,6036465100259328,2017-01-21T17:04:58,4645,dontknow
dontknow,dontknow,451049389352816641,dontknow,6036712463532032,2017-01-20T12:42:59,3016,dontknow
TRU,neutral,451401382751662080,JOY,6037019285258240,2017-01-20T14:24:19,9280,neutral
DIS,SUR,461533060492963841,SAD,6037048007852032,2017-01-20T16:40:29,2799,ANG
TRU,ANT,459764356633595905,JOY,6037085320380416,2017-01-20T12:52:19,8810,neutral
DIS,dontknow,454245511743430656,SAD,6037176856870912,2017-01-26T01:49:05,3683,ANG
neutral,neutral,468163177260523520,SAD,6037862441025536,2017-01-20T14:54:58,1648,neutral
neutral,neutral,460888883191115776,neutral,6037944582275072,2017-01-20T16:25:10,6780,neutral
dontknow,SUR,443051716804882432,dontknow,6038265899515904,2017-01-20T13:35:42,1747,neutral
neutral,dontknow,456795980210655232,neutral,6038270999789568,2017-01-23T19:47:19,5524,neutral
dontknow,ANT,456033218576515073,neutral,6038343477362688,2017-01-23T16:24:11,8549,neutral
neutral,neutral,449544099507736577,SAD,6038435349397504,2016-06-17T05:08:20,2,neutral
TRU,ANT,446103018053046272,neutral,6038659157458944,2017-01-27T10:03:13,3944,neutral
TRU,ANT,443204515085692930,JOY,6038802300665856,2017-01-20T14:20:55,365,FEA
DIS,ANT,456061384275795968,SAD,6038860484050944,2017-01-30T14:48:56,4136,neutral
neutral,neutral,448160282607890432,neutral,6038874711130112,2017-01-20T14:02:48,4925,neutral
neutral,neutral,446424882575052800,neutral,6039061005336576,2017-01-26T20:47:51,7649,neutral
dontknow,dontknow,449217205822324737,dontknow,6039667401031680,2017-01-23T14:01:52,6503,dontknow
TRU,ANT,459431398407798784,neutral,6039683507159040,2017-01-23T12:34:39,2962,neutral
dontknow,dontknow,446758894476730368,dontknow,6039988718272512,2017-01-23T11:43:03,6503,dontknow
neutral,neutral,465354748338913280,neutral,6040152866553856,2017-02-01T19:41:34,5367,neutral
TRU,dontknow,456451213039779840,SAD,6040398082342912,2017-01-22T16:01:36,1047,neutral
dontknow,neutral,464429862426386433,JOY,6040470023045120,2017-01-20T15:32:55,5131,neutral
TRU,ANT,456788707576532992,JOY,6040730137001984,2017-01-20T14:29:51,3497,neutral
TRU,neutral,448147176351629312,JOY,6040796172124160,2017-01-20T13:25:06,2441,neutral
dontknow,dontknow,441593349322326016,dontknow,6040838115164160,2017-01-20T14:18:01,9280,dontknow
neutral,ANT,443052011161157632,neutral,6040972064456704,2016-06-17T05:07:06,2,neutral
TRU,ANT,463667443161133056,neutral,6041417331769344,2017-01-23T12:54:54,2105,neutral
TRU,SUR,442081602244730880,JOY,6041845083668480,2017-02-03T23:51:08,7590,neutral
DIS,neutral,456874344505819136,SAD,6042134457090048,2017-01-26T23:51:52,2923,FEA
neutral,neutral,472441262214098944,neutral,6042260487536640,2017-01-23T17:08:06,6526,neutral
neutral,ANT,443017421600071680,neutral,6042337528512512,2017-01-20T14:02:07,3989,FEA
neutral,neutral,443393619546763264,neutral,6042339407560704,2017-01-20T12:49:27,8720,neutral
TRU,ANT,449260171496550400,neutral,6042480067739648,2017-01-21T15:12:34,7842,neutral
dontknow,dontknow,453578562873069568,dontknow,6042531338911744,2017-01-24T18:45:49,6503,dontknow
DIS,neutral,445961619060035584,neutral,6042637438025728,2016-06-17T05:15:10,2,neutral
TRU,neutral,456173625939599360,neutral,6042665825075200,2017-01-22T18:48:49,6858,neutral
dontknow,dontknow,444159718349873153,dontknow,6042719310839808,2017-01-20T13:33:46,8353,dontknow
DIS,neutral,463297321254809600,SAD,6043299601186816,2017-01-21T17:04:38,6239,FEA
dontknow,dontknow,456052225610354688,dontknow,6043393016725504,2017-01-31T21:26:41,2188,dontknow
neutral,neutral,449276856936976384,neutral,6043425094762496,2017-02-01T16:27:36,9796,neutral
neutral,neutral,471080884884369408,neutral,6043746814656512,2017-01-27T13:36:44,2105,neutral
DIS,SUR,459385548831195136,SAD,6043764262961152,2017-01-31T18:11:21,7649,FEA
neutral,ANT,452861055509991424,neutral,6043829358559232,2017-01-31T19:44:34,3506,FEA
DIS,neutral,446275451179528194,JOY,6043887541944320,2017-01-21T19:26:43,8835,ANG
TRU,ANT,469538033432137728,JOY,6043923847839744,2017-02-02T21:45:58,8484,neutral
neutral,neutral,443439285707223040,neutral,6043968743669760,2016-06-17T05:13:34,2,neutral
dontknow,dontknow,454615227687272448,dontknow,6044028671885312,2017-01-24T14:34:58,6503,dontknow
neutral,neutral,471724434127339520,neutral,6044112155312128,2017-01-22T18:38:28,6503,neutral
DIS,SUR,443188111057887232,neutral,6044136650047488,2017-01-24T16:24:51,7649,ANG
neutral,neutral,456753207989915648,neutral,6044349452255232,2017-01-24T00:10:52,4071,neutral
dontknow,dontknow,446628649891287040,dontknow,6044386764783616,2017-01-21T22:58:14,1761,dontknow
neutral,ANT,441288819766091776,neutral,6044796128854016,2017-01-20T15:24:40,1805,neutral
neutral,SUR,446652807991791616,JOY,6045106641567744,2016-06-17T05:12:07,2,neutral
TRU,SUR,471249525123067904,neutral,6045217035649024,2017-01-29T16:53:30,7649,FEA
TRU,ANT,446674080851582976,neutral,6045573652152320,2017-01-25T13:24:54,5566,neutral
DIS,neutral,450397089760296960,SAD,6045610562027520,2017-01-20T13:13:28,3793,FEA
TRU,SUR,454564136211734528,JOY,6045685723955200,2017-01-31T22:09:24,4546,neutral
neutral,ANT,461328264427216896,neutral,6045844100874240,2017-01-22T18:43:25,7624,neutral
dontknow,dontknow,459668711092523008,dontknow,6046136158650368,2017-01-20T14:50:05,7834,dontknow
DIS,neutral,453599133463744513,SAD,6046242190655488,2017-01-20T14:54:17,6847,neutral
neutral,ANT,449641524905918464,JOY,6046354396676096,2017-02-03T20:56:49,8064,neutral
DIS,SUR,459745055658745856,neutral,6046572366266368,2017-01-31T18:15:27,7649,ANG
DIS,neutral,442113434277007360,neutral,6046740675297280,2017-01-22T18:46:15,6858,neutral
TRU,ANT,464075606691700736,neutral,6046824158724096,2017-01-10T01:05:23,3482,neutral
TRU,SUR,441218985657659392,dontknow,6046851539140608,2016-12-27T23:30:06,6612,dontknow
TRU,SUR,464071516313772032,neutral,6046908179021824,2017-01-26T14:22:44,5910,neutral
TRU,ANT,453578468073426944,neutral,6046929385422848,2017-01-23T17:27:18,7731,neutral
dontknow,dontknow,450672914250342400,dontknow,6047061992538112,2017-01-21T13:46:51,3003,dontknow
TRU,SUR,461227994993139712,JOY,6047063871586304,2017-01-20T16:17:20,4784,neutral
dontknow,dontknow,453162550851805184,dontknow,6047067092811776,2017-01-24T19:18:15,6503,dontknow
neutral,neutral,446682596068446209,neutral,6047185271521280,2016-06-17T05:17:29,2,neutral
neutral,SUR,448893725331423232,dontknow,6047219698368512,2017-01-27T14:38:54,9279,dontknow
DIS,dontknow,446002296842108928,neutral,6047238086197248,2017-01-20T13:15:35,3793,FEA
TRU,ANT,444568355962634240,JOY,6047460216537088,2017-01-20T14:04:55,261,neutral
neutral,neutral,449256028455325696,neutral,6047670804152320,2017-01-21T19:52:21,6428,neutral
dontknow,dontknow,459745710402195456,dontknow,6047697647697920,2017-01-24T14:13:26,6503,dontknow
neutral,ANT,443204515085692930,neutral,6047878506086400,2016-06-17T05:13:17,2,neutral
neutral,SUR,446696198293184512,SAD,6048187542405120,2017-01-20T12:55:28,1920,neutral
neutral,dontknow,441315359602143232,dontknow,6048463494053888,2017-01-24T15:31:41,6503,neutral
neutral,neutral,469116716434620416,neutral,6048479600181248,2017-01-24T12:36:19,2105,neutral
TRU,neutral,444468535100977152,JOY,6048506980597760,2017-01-20T16:14:35,6539,neutral
TRU,ANT,441595069116579840,JOY,6048681195208704,2017-01-20T12:53:30,8245,neutral
neutral,ANT,443436979104280576,neutral,6048691194429440,2016-06-17T05:13:33,2,neutral
dontknow,dontknow,465354795738742784,dontknow,6048784811294720,2017-01-24T14:13:46,6503,dontknow
DIS,ANT,451363398069288960,SAD,6048883863977984,2017-02-03T20:56:27,8064,FEA
DIS,SUR,443024398896099328,SAD,6048913123442688,2016-12-28T01:26:02,3482,ANG
neutral,SUR,446301419499712514,neutral,6049128408678400,2017-01-20T14:40:42,6506,neutral
TRU,SUR,459498698196922368,JOY,6049266116067328,2017-01-22T12:53:43,2937,neutral
DIS,neutral,459723062431481856,neutral,6049847010394112,2017-01-20T15:25:30,9192,FEA
DIS,dontknow,449208086621069312,JOY,6050213424791552,2017-01-24T15:33:33,6503,neutral
TRU,neutral,454276053981483008,neutral,6050370996404224,2017-01-29T20:40:57,5367,neutral
neutral,ANT,465868012751712256,neutral,6050534205161472,2017-01-23T11:08:21,8857,neutral
dontknow,dontknow,442039826452611072,dontknow,6050795124424704,2017-01-20T13:38:15,8745,dontknow
neutral,neutral,447045920262463488,neutral,6050896123265024,2016-06-17T05:16:19,2,neutral
dontknow,dontknow,441060770843852800,dontknow,6051027052658688,2016-12-28T01:27:10,955,dontknow
dontknow,dontknow,453504179232079872,dontknow,6051056580558848,2017-01-24T18:43:14,6503,dontknow
TRU,ANT,450952525928071169,neutral,6051229989863424,2017-01-27T00:38:41,7649,neutral
TRU,ANT,448823587932504066,JOY,6051469971161088,2017-01-20T13:27:29,7174,neutral
dontknow,dontknow,453236781568507904,dontknow,6051515403862016,2017-01-21T14:26:08,5174,dontknow
DIS,SUR,459675225790353408,SAD,6051550770233344,2017-01-20T16:02:24,2735,neutral
TRU,neutral,466624936929673216,JOY,6051708073410560,2017-02-03T18:35:27,5367,neutral
neutral,dontknow,447088022409211904,neutral,6051872355909632,2017-01-24T15:31:09,6503,neutral
dontknow,dontknow,459399897276751872,dontknow,6051963087093760,2017-01-20T16:55:15,7649,dontknow
neutral,neutral,469133205900369921,neutral,6052193136279552,2016-11-11T01:48:39,2,neutral
TRU,ANT,444490142821408768,JOY,6052444391866368,2017-01-20T13:56:43,1382,neutral
neutral,SUR,457193923602284544,neutral,6052824764907520,2017-01-22T18:21:39,6503,neutral
neutral,neutral,469783422538235905,neutral,6053145545277440,2017-01-20T16:17:21,8135,neutral
DIS,neutral,444585279593394176,SAD,6053206882779136,2017-01-20T13:47:00,5859,ANG
neutral,ANT,441253624878878721,neutral,6053288151613440,2016-10-21T00:16:35,2,neutral
neutral,neutral,446665029283495936,neutral,6053529475088384,2016-06-17T05:12:14,2,FEA
neutral,neutral,452151228206968833,neutral,6053832740044800,2017-01-23T16:32:41,9913,neutral
dontknow,dontknow,444536943104503808,dontknow,6054057286303744,2017-01-20T14:37:57,7098,dontknow
DIS,ANT,464425177833803777,SAD,6054294717464576,2017-01-24T17:10:43,7649,ANG
TRU,ANT,453602305347452928,JOY,6054640193896448,2017-01-20T13:50:50,6501,neutral
TRU,SUR,446658495862292480,neutral,6054731461951488,2016-12-28T01:30:26,7481,FEA
neutral,SUR,449758724211875841,neutral,6054761258287104,2016-12-28T14:42:43,4455,neutral
TRU,neutral,445560692998168577,JOY,6054784612171776,2017-01-20T13:27:17,4859,neutral
dontknow,dontknow,453503076918640640,dontknow,6054882658222080,2017-01-24T13:56:19,6503,dontknow
dontknow,dontknow,453511131739336704,dontknow,6055076669947904,2017-01-24T19:14:29,6503,dontknow
neutral,neutral,454151938905743361,neutral,6055104050364416,2017-01-21T14:50:55,5210,neutral
neutral,neutral,442001677147996160,neutral,6055225450299392,2016-06-17T05:11:43,2,ANG
DIS,dontknow,444116429194162176,JOY,6055278264975360,2017-01-20T13:23:59,365,neutral
DIS,neutral,456450491590119424,SAD,6055360674660352,2017-01-26T17:37:18,5814,ANG
neutral,SUR,454245511743430656,neutral,6055381881061376,2017-01-24T18:47:45,6503,neutral
neutral,neutral,458603499581083648,neutral,6055716955619328,2016-11-11T11:38:09,2,neutral
neutral,neutral,445926853204000768,JOY,6055806478843904,2016-06-20T01:46:30,2,neutral
dontknow,dontknow,471699613733629952,dontknow,6055814062145536,2017-01-26T06:47:01,3851,dontknow
dontknow,dontknow,463296237513740288,dontknow,6055935663407104,2017-01-22T12:51:19,2937,dontknow
TRU,ANT,449207373052510208,JOY,6056227721183232,2017-01-20T13:06:17,7886,neutral
DIS,neutral,445670953092407296,SAD,6056251343503360,2017-01-26T23:57:26,2923,neutral
TRU,ANT,445938900583067648,neutral,6057222811418624,2017-01-24T17:47:28,9929,neutral
TRU,SUR,454413553827840000,neutral,6057668280057856,2017-01-30T19:53:50,7649,neutral
TRU,neutral,458688220092715008,neutral,6057765051039744,2017-01-20T13:22:02,8844,neutral
neutral,neutral,454798307877875712,neutral,6058665920430080,2017-01-24T14:11:53,6503,neutral
neutral,neutral,445626395746906113,dontknow,6058683435843584,2016-06-17T05:09:03,2,neutral
neutral,neutral,447081497980588032,neutral,6058832887283712,2016-12-28T05:28:50,7642,neutral
TRU,SUR,456538276304662528,JOY,6059330298183680,2017-01-20T15:27:31,2002,neutral
TRU,neutral,445635865185103872,neutral,6059436330188800,2017-01-20T15:52:51,7286,neutral
DIS,ANT,452474138251522048,neutral,6059852673581056,2017-01-22T13:04:10,2937,neutral
DIS,SUR,459325692531208192,SAD,6060168353677312,2017-01-26T20:29:44,7649,ANG
TRU,ANT,460763680020647937,JOY,6060256132071424,2017-01-21T19:41:51,8835,neutral
dontknow,neutral,468785089724567553,dontknow,6060258011119616,2017-01-21T11:52:31,3745,dontknow
neutral,neutral,448795866648686592,neutral,6060767501615104,2016-10-18T13:10:03,3,neutral
neutral,neutral,466631129823707137,JOY,6060891787231232,2017-01-20T14:34:46,2796,ANG
TRU,neutral,464421470123589632,neutral,6061240484888576,2017-01-22T01:16:00,9091,FEA
neutral,SUR,461179533669187584,neutral,6061297393205248,2017-01-26T01:52:53,3683,FEA
TRU,ANT,469097963181314048,JOY,6061339000700928,2017-01-27T00:13:42,7649,neutral
neutral,ANT,461121066325512192,SAD,6061395237928960,2017-02-03T23:54:01,7590,FEA
TRU,neutral,456392587624984576,JOY,6061479727988736,2017-01-20T14:31:24,2796,neutral
neutral,neutral,441338228746891264,neutral,6061622736977920,2017-02-05T01:13:46,6406,neutral
TRU,dontknow,454338385487101952,neutral,6061657633587200,2017-01-20T14:41:13,7894,neutral
DIS,ANT,468801662086545408,neutral,6061673739714560,2017-01-20T14:57:53,8910,neutral
TRU,neutral,453091782231068672,JOY,6061704341356544,2017-01-20T16:39:56,7649,neutral
neutral,neutral,449650138982907904,JOY,6061728836091904,2017-01-23T19:23:09,1656,neutral
TRU,SUR,445940500210925569,JOY,6061941638299648,2017-01-23T00:31:27,638,neutral
neutral,ANT,446161011943669760,neutral,6062002975801344,2017-01-21T18:47:29,7649,neutral
DIS,neutral,445599196918587393,SAD,6062628833067008,2017-01-24T17:09:17,7649,ANG
neutral,SUR,464421470123589632,neutral,6062853379325952,2017-01-22T01:33:41,6342,neutral
DIS,ANT,460924197477552128,SAD,6063407564324864,2017-01-20T15:09:27,7649,FEA
neutral,neutral,445967821697470465,neutral,6063436286918656,2017-01-21T15:17:31,7842,neutral
TRU,neutral,448822842801795072,neutral,6063473599447040,2017-01-20T13:28:46,484,neutral
neutral,neutral,469935696380436481,neutral,6063875245998080,2016-11-11T01:20:07,2,neutral
DIS,SUR,449202323651559424,SAD,6064082478170112,2016-12-28T01:31:22,9539,FEA
DIS,ANT,441563014731665408,SAD,6064250720092160,2017-01-20T15:42:55,5131,ANG
dontknow,SUR,441299691763159040,neutral,6064332861341696,2017-01-21T13:01:48,6712,neutral
TRU,ANT,441915242063224833,neutral,6064654178582528,2017-01-20T13:58:46,3989,dontknow
TRU,neutral,441602347777925121,neutral,6064656057630720,2017-01-20T13:45:19,3291,neutral
dontknow,dontknow,462211238685343744,JOY,6064659278856192,2017-01-24T00:43:26,6503,dontknow
neutral,neutral,453233938136592385,neutral,6064731756429312,2017-01-23T21:45:36,6792,neutral
neutral,neutral,444458618797436928,neutral,6064823628464128,2016-06-17T05:14:02,2,neutral
neutral,SUR,467378580331462656,neutral,6065190579732480,2017-01-20T15:12:34,5900,neutral
neutral,neutral,444320737214484480,neutral,6065225946103808,2017-01-20T13:09:41,5436,neutral
DIS,SUR,459013948516614144,SAD,6065262990196736,2017-01-20T14:35:00,8439,FEA
neutral,neutral,459355988244852736,neutral,6065289833742336,2017-01-23T03:32:19,3107,neutral
neutral,neutral,441021651724292097,neutral,6066041520128000,2016-10-13T02:15:19,3,neutral
DIS,ANT,469553457804754944,SAD,6066055680098304,2017-01-23T21:35:14,4380,FEA
neutral,dontknow,449260261221093378,neutral,6066071786225664,2017-01-23T17:24:47,2105,neutral
DIS,ANT,458606212007727105,SAD,6066097287593984,2017-01-21T15:35:08,7649,FEA
TRU,SUR,461495946652962816,JOY,6066376997339136,2017-01-23T17:13:56,2105,neutral
neutral,ANT,448838851721977856,neutral,6066523361771520,2016-06-17T05:12:38,2,neutral
neutral,neutral,461536397468639232,neutral,6066786361409536,2017-01-23T01:08:45,597,neutral
neutral,neutral,443042494906122241,JOY,6066858302111744,2017-01-20T16:28:12,6780,neutral
neutral,neutral,451049515504926720,neutral,6066930779684864,2017-01-20T15:45:52,2735,neutral
neutral,neutral,443753866043981824,neutral,6067096874123264,2016-06-20T01:46:55,2,neutral
dontknow,ANT,459026556586057728,SAD,6067118416068608,2017-01-20T15:10:06,5257,FEA
neutral,ANT,469859178732093441,neutral,6067226394230784,2017-01-20T14:58:51,4508,FEA
dontknow,dontknow,449256807417257985,dontknow,6067251425837056,2017-01-24T15:25:06,6503,dontknow
neutral,ANT,448117017921740800,neutral,6067360343523328,2016-06-17T05:13:39,2,neutral
TRU,neutral,459737045037232129,JOY,6067634885885952,2017-02-02T21:44:42,8484,neutral
TRU,ANT,456503335634231296,neutral,6067805610835968,2017-01-23T21:53:26,9966,neutral
dontknow,dontknow,443040792588738562,dontknow,6067834333429760,2017-01-24T14:23:21,6503,dontknow
TRU,SUR,471713547853258752,neutral,6068181286256640,2017-01-26T00:13:42,7716,neutral
neutral,ANT,445967525386665984,neutral,6068265440772096,2016-09-22T22:33:35,2,neutral
DIS,neutral,443881920188145664,neutral,6068534480207872,2016-06-17T05:11:19,2,neutral
neutral,neutral,465873535442112512,neutral,6068554814193664,2017-01-30T13:50:27,2105,neutral
neutral,neutral,456587938256535553,neutral,6068648766603264,2017-01-24T00:51:36,6503,neutral
dontknow,dontknow,472411646980538368,SAD,6068725807579136,2017-01-20T14:35:59,2796,FEA
TRU,ANT,460782127572086786,neutral,6068868346806272,2017-01-21T20:12:40,7649,neutral
TRU,neutral,449964704409333760,dontknow,6069052225093632,2017-01-23T02:29:31,7900,neutral
neutral,neutral,447070198307500033,JOY,6069099536842752,2016-10-18T12:34:07,3,neutral
neutral,neutral,449190258312507393,neutral,6069107589906432,2017-01-20T14:12:38,8000,neutral
neutral,neutral,459751315653267456,neutral,6069466421002240,2017-01-24T17:15:45,2564,neutral
DIS,SUR,456472519482945537,SAD,6069519906766848,2017-01-22T04:08:39,638,neutral
neutral,SUR,468755971859546112,neutral,6069692980527104,2017-01-23T19:51:35,5524,neutral
TRU,SUR,446103018053046272,JOY,6069730829926400,2017-01-27T00:37:15,7649,neutral
DIS,neutral,444568934776578050,neutral,6070036577910784,2017-01-20T15:53:36,6459,ANG
TRU,ANT,453251788914040834,neutral,6070582038757376,2017-01-27T01:20:44,7649,neutral
TRU,ANT,460763654410223616,JOY,6070799068823552,2017-01-20T15:27:43,7545,neutral
dontknow,dontknow,453167412829896704,neutral,6071072738770944,2017-01-26T00:14:17,7716,dontknow
neutral,neutral,453609838778777601,JOY,6071261717331968,2017-01-30T11:35:59,1597,neutral
DIS,neutral,443116596328800256,SAD,6071649472348160,2017-01-20T16:19:10,8135,neutral
TRU,SUR,464865056459882496,JOY,6072232379940864,2017-01-20T15:19:50,5257,neutral
neutral,neutral,448431921731993600,neutral,6072311635509248,2017-01-20T13:15:36,7174,neutral
neutral,SUR,446659838370938880,JOY,6072711470120960,2016-06-17T05:12:12,2,neutral
neutral,neutral,444051739067822081,neutral,6073046813114368,2017-01-20T14:02:01,2798,neutral
DIS,ANT,461204808326995968,SAD,6073128954363904,2017-01-20T15:10:01,9576,FEA
DIS,neutral,460899883462180865,neutral,6073271762026496,2017-01-30T14:41:29,4136,neutral
TRU,ANT,456480867502661632,neutral,6073317664489472,2017-01-21T18:50:26,7649,FEA
neutral,ANT,446302699286724609,neutral,6073373297737728,2016-06-17T05:09:08,2,neutral
neutral,neutral,443546875632029696,neutral,6073382021890048,2016-06-20T01:46:16,2,neutral
TRU,SUR,464740703302463488,neutral,6073455371878400,2017-01-23T10:00:00,6606,neutral
dontknow,dontknow,444111957873152000,dontknow,6073529191628800,2016-12-28T01:32:15,955,dontknow
TRU,SUR,453574497535549440,neutral,6073640055472128,2017-01-29T16:51:08,7649,neutral
neutral,neutral,445983512223830016,neutral,6073904799940608,2016-06-17T05:15:14,2,neutral
dontknow,dontknow,451423708167421952,dontknow,6073953319649280,2017-01-24T18:47:18,6503,dontknow
neutral,ANT,450974773980311553,neutral,6074085926764544,2017-01-22T18:38:51,6858,neutral
TRU,SUR,450979666925731840,neutral,6074266315390976,2017-01-27T00:22:40,7649,neutral
TRU,neutral,445929977440382976,neutral,6074429524148224,2017-01-20T13:10:05,2002,neutral
neutral,neutral,450970150016397312,neutral,6074434624421888,2017-01-23T23:56:24,6503,neutral
DIS,SUR,472420772561289217,SAD,6074491532738560,2017-01-27T04:39:47,2923,ANG
TRU,ANT,443029061850632192,JOY,6074673867522048,2017-01-22T19:08:21,638,neutral
neutral,neutral,449207373052510208,JOY,6074782315446272,2016-09-22T22:27:09,2,neutral
neutral,neutral,469974622944120832,neutral,6074898480889856,2017-01-23T12:58:58,6858,FEA
neutral,ANT,446645228863094784,neutral,6075061689647104,2017-01-20T12:41:16,2071,neutral
dontknow,dontknow,456440084082864130,dontknow,6075135777832960,2017-01-24T15:22:13,6503,dontknow
TRU,ANT,456503335634231296,neutral,6075197115334656,2017-01-23T21:53:09,5524,neutral
neutral,neutral,444150753436139520,neutral,6075582454431744,2017-01-22T02:04:35,8927,neutral
dontknow,neutral,449564010414088193,neutral,6075654395133952,2017-01-20T14:24:30,1625,neutral
dontknow,dontknow,449147872840548353,dontknow,6075726872707072,2017-01-20T13:45:07,1522,dontknow
neutral,neutral,447016613926412288,neutral,6075914509090816,2017-01-20T13:44:25,8884,neutral
dontknow,dontknow,442013854554660864,dontknow,6075970880536576,2016-12-28T01:41:58,3840,dontknow
TRU,neutral,443061812662386688,neutral,6076022487252992,2017-01-20T13:35:52,9280,neutral
neutral,SUR,451706551309312000,neutral,6076047518859264,2017-01-24T01:38:57,6093,neutral
DIS,neutral,469133799839002625,SAD,6076137847390208,2017-01-27T04:04:03,2923,FEA
TRU,neutral,464201927031803904,JOY,6076359977730048,2017-01-26T12:18:42,6503,neutral
TRU,neutral,459678122338963456,JOY,6076432857956352,2017-01-25T16:01:16,3753,dontknow
DIS,ANT,464873744826388481,neutral,6076922484228096,2017-01-21T15:48:51,7649,FEA
dontknow,dontknow,462283659970875392,dontknow,6077527000875008,2017-01-23T16:31:41,9913,dontknow
DIS,neutral,446282720717856768,dontknow,6077664439828480,2017-01-20T15:21:24,7545,FEA
neutral,neutral,445704989998997504,neutral,6077715711000576,2017-01-24T11:10:52,4341,neutral
